# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# DR       = Precipitation duration (in 0.1 hour); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHX      = Maximum hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHXH     = Hourly division in which RHX was measured; 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   DR,   RH,  RHX, RHXH, EV24
# 
  240,20130421,    0,    0,    0,    1,   30
  240,20130422,    0,    0,    0,    1,   27
  240,20130423,    0,   -1,   -1,    5,   20
  240,20130424,    0,    0,    0,    1,   32
  240,20130425,    0,   -1,   -1,    4,   27
  240,20130426,   40,   35,   14,   11,    6
  240,20130427,    0,    0,    0,    1,   28
  240,20130428,    0,    0,    0,    1,   32
  240,20130429,   42,   18,    8,    6,   28
  240,20130430,    0,    0,    0,    1,   23
  240,20130501,    0,    0,    0,    1,   37
  240,20130502,    0,    0,    0,    1,   20
  240,20130503,    0,    0,    0,    1,   33
  240,20130504,    0,    0,    0,    1,   38
  240,20130505,    0,    0,    0,    1,   38
  240,20130506,    0,    0,    0,    1,   38
  240,20130507,   23,   82,   36,   22,   29
  240,20130508,   13,   72,   46,   18,   22
  240,20130509,    4,    1,    1,    4,   31
  240,20130510,    5,    2,    2,    5,   26
  240,20130511,   57,   47,   18,   22,   16
  240,20130512,   48,   21,    7,    5,   21
  240,20130513,   45,   64,   37,   23,   23
  240,20130514,   37,    6,    1,   14,   20
  240,20130515,    9,    5,    4,    2,   25
  240,20130516,   89,   94,   22,   18,    7
  240,20130517,   44,   74,   27,   17,    5
  240,20130518,    0,    0,    0,    1,   10
  240,20130519,    0,   -1,   -1,   23,   25
  240,20130520,  132,  272,   55,   23,    4
  240,20130521,   92,  152,   55,    4,    4
  240,20130522,    0,    0,    0,    1,   20
  240,20130523,   32,   25,    8,    2,   26
  240,20130524,   17,   29,   17,   14,   19
  240,20130525,   47,   48,   13,   22,   25
  240,20130526,   12,    8,    7,    1,   22
  240,20130527,    0,    0,    0,    1,   46
  240,20130528,    0,    0,    0,    1,   47
  240,20130529,   22,   49,   20,    8,   11
  240,20130530,    6,    2,    2,    4,   23
  240,20130531,    0,    0,    0,    1,   41
  240,20130601,    0,    0,    0,    1,   20
  240,20130602,    0,    0,    0,    1,   46
  240,20130603,    0,    0,    0,    1,   26
  240,20130604,    0,    0,    0,    1,   46
  240,20130605,    0,    0,    0,    1,   49
  240,20130606,    0,    0,    0,    1,   47
  240,20130607,    0,    0,    0,    1,   49
  240,20130608,    0,    0,    0,    1,   45
  240,20130609,    0,    0,    0,    1,   22
  240,20130610,    0,    0,    0,    1,   20
  240,20130611,    0,    0,    0,    1,   34
  240,20130612,   49,   52,   17,   24,   20
  240,20130613,   24,   12,    5,    1,   24
  240,20130614,    0,    0,    0,    1,   36
  240,20130615,    9,   24,   24,    9,   38
  240,20130616,    0,   -1,   -1,   18,   34
  240,20130617,    0,    0,    0,    1,   37
  240,20130618,    0,    0,    0,    1,   43
  240,20130619,    0,   -1,   -1,   12,   26
  240,20130620,   17,   24,   15,   14,   18
  240,20130621,   83,  104,   31,   10,    7
  240,20130622,   31,   29,   10,   12,   16
  240,20130623,   47,   81,   38,    4,   29
  240,20130624,   10,    2,    1,    8,   21
  240,20130625,    0,   -1,   -1,    1,   42
  240,20130626,   24,   35,   27,   21,   31
  240,20130627,   21,   19,    9,   24,   21
  240,20130628,   66,  136,   34,   23,   16
  240,20130629,   10,   14,   14,    1,   30
  240,20130630,    0,    0,    0,    1,   41
  240,20130701,    0,    0,    0,    1,   32
  240,20130702,    7,    3,    2,   23,   33
  240,20130703,   39,   48,   25,    1,   16
  240,20130704,    0,    0,    0,    1,   30
  240,20130705,    0,    0,    0,    1,   45
  240,20130706,    0,    0,    0,    1,   50
  240,20130707,    0,    0,    0,    1,   52
  240,20130708,    0,    0,    0,    1,   51
  240,20130709,    0,    0,    0,    1,   50
  240,20130710,    0,    0,    0,    1,   25
  240,20130711,    0,    0,    0,    1,   22
  240,20130712,    0,    0,    0,    1,   21
  240,20130713,    0,    0,    0,    1,   43
  240,20130714,    0,    0,    0,    1,   32
  240,20130715,    0,    0,    0,    1,   50
  240,20130716,    0,    0,    0,    1,   35
  240,20130717,    0,    0,    0,    1,   40
  240,20130718,    0,    0,    0,    1,   51
  240,20130719,    0,    0,    0,    1,   50
  240,20130720,    0,   -1,   -1,    1,   22
  240,20130721,    0,    0,    0,    1,   52
  240,20130722,    0,    0,    0,    1,   49
  240,20130723,    0,    0,    0,    1,   49
  240,20130724,    0,    0,    0,    1,   28
  240,20130725,    0,   -1,   -1,    1,   37
  240,20130726,    7,    6,    6,   12,   24
  240,20130727,   34,  133,   58,   24,   22
  240,20130728,    5,    6,    6,    1,   35
  240,20130729,    0,    0,    0,    1,   39
  240,20130730,   49,  109,   49,   15,   16
  240,20130731,    3,    3,    2,   15,   25
  240,20130801,    0,    0,    0,    1,   50
  240,20130802,    0,    0,    0,    1,   43
  240,20130803,    0,    0,    0,    1,   42
  240,20130804,    0,    0,    0,    1,   44
  240,20130805,    8,   16,   14,   21,   40
  240,20130806,    0,    0,    0,    1,   34
  240,20130807,   33,   26,   13,   13,   12
  240,20130808,    0,    0,    0,    1,   39
  240,20130809,    3,    3,    3,   22,   27
  240,20130810,    0,    0,    0,    1,   30
  240,20130811,    1,    2,    2,   13,   28
  240,20130812,    0,    0,    0,    1,   29
  240,20130813,    3,    3,    2,    6,   34
  240,20130814,    0,    0,    0,    1,   40
  240,20130815,   19,   22,   13,   11,   16
  240,20130816,    0,    0,    0,    1,   31
  240,20130817,    9,   14,   12,   24,   33
  240,20130818,   34,   33,   16,    4,   29
  240,20130819,   19,   45,   34,    7,   31
  240,20130820,    0,    0,    0,    1,   22
  240,20130821,    0,    0,    0,    1,   29
  240,20130822,    0,    0,    0,    1,   17
  240,20130823,    0,    0,    0,    1,   37
  240,20130824,   12,   13,   10,   19,   22
  240,20130825,    0,    0,    0,    1,   16
  240,20130826,    0,    0,    0,    1,   39
  240,20130827,    0,    0,    0,    1,   36
  240,20130828,    0,    0,    0,    1,   25
  240,20130829,    0,    0,    0,    1,   33
  240,20130830,    0,    0,    0,    1,   27
  240,20130831,    2,    3,    3,    4,   26
  240,20130901,    0,    0,    0,    1,   16
  240,20130902,    0,    0,    0,    1,   17
  240,20130903,    0,    0,    0,    1,   30
  240,20130904,    0,    0,    0,    1,   28
  240,20130905,    0,    0,    0,    1,   36
  240,20130906,    9,   13,   11,   15,   24
  240,20130907,    0,   -1,   -1,   15,   11
  240,20130908,  101,  290,  103,   22,   18
  240,20130909,   48,   45,   13,   19,   20
  240,20130910,  116,  462,   96,   18,   12
  240,20130911,   23,   23,   11,   21,   24
  240,20130912,   23,   30,   14,    1,   18
  240,20130913,   44,   22,    8,   24,   11
  240,20130914,   85,   97,   21,   11,    9
  240,20130915,   47,   57,   15,   24,   16
  240,20130916,   17,   45,   22,   18,   24
  240,20130917,   85,   77,   17,   20,   13
  240,20130918,   48,   35,    8,   10,   10
  240,20130919,   34,   61,   21,   20,   11
  240,20130920,    3,    2,    1,    3,   10
  240,20130921,    0,    0,    0,    1,   13
  240,20130922,    0,    0,    0,    1,    7
  240,20130923,    0,    0,    0,    1,   11
  240,20130924,    0,    0,    0,    1,    8
  240,20130925,    0,   -1,   -1,   19,    9
  240,20130926,    0,    0,    0,    1,   17
  240,20130927,    0,    0,    0,    1,   23
  240,20130928,    0,    0,    0,    1,   23
  240,20130929,    0,    0,    0,    1,   22
  240,20130930,    0,    0,    0,    1,   22
  240,20131001,    0,    0,    0,    1,   21
  240,20131002,    0,    0,    0,    1,   16
  240,20131003,    0,   -1,   -1,   20,   19
  240,20131004,   27,  106,   45,    2,   12
  240,20131005,    0,    0,    0,    1,   11
  240,20131006,    0,    0,    0,    1,   15
  240,20131007,    0,    0,    0,    1,   15
  240,20131008,    0,    0,    0,    1,   10
  240,20131009,   13,   23,    9,   19,    9
  240,20131010,   28,   20,    6,    3,   12
  240,20131011,  169,  269,   31,   10,    1
  240,20131012,   49,   64,   25,   20,    9
  240,20131013,  192,  344,   58,   10,    1
  240,20131014,   58,   59,   14,   15,    2
  240,20131015,   46,   50,   15,   11,    4
  240,20131016,   20,    6,    4,   18,    9
  240,20131017,    0,    0,    0,    1,   12
  240,20131018,    0,    0,    0,    1,    5
  240,20131019,   27,  115,   59,   18,    7
  240,20131020,    5,    8,    6,   20,    9
  240,20131021,    0,    0,    0,    1,    7
  240,20131022,    5,    1,    1,   21,   13
  240,20131023,    3,   16,   16,   13,    7
  240,20131024,    0,    0,    0,    1,   13
  240,20131025,   17,    8,    5,   19,    3
  240,20131026,    0,    0,    0,    1,    8
  240,20131027,   45,   69,   33,    7,    7
  240,20131028,   62,  107,   30,    3,    6
  240,20131029,   34,   35,    7,    9,    7
  240,20131030,    0,   -1,   -1,    4,   11
  240,20131031,   15,    8,    4,   19,    5
  240,20131101,   20,    6,    3,    6,    2
  240,20131102,   46,   63,   20,    4,    2
  240,20131103,   47,   85,   26,   19,    4
  240,20131104,  131,  309,   72,    5,    3
  240,20131105,   83,  179,   87,   17,    2
  240,20131106,   52,   40,   14,    1,    3
  240,20131107,   22,   34,   15,    1,    4
  240,20131108,   18,   17,    9,   20,    5
  240,20131109,   60,  119,   53,   18,    6
  240,20131110,   51,  103,   46,   10,    5
  240,20131111,    0,   -1,   -1,    1,    5
  240,20131112,   65,   28,    8,   12,    1
  240,20131113,    0,    0,    0,    1,    6
  240,20131114,   64,   60,   13,    9,    2
  240,20131115,    0,    0,    0,    1,    6
  240,20131116,    0,    0,    0,    1,    4
  240,20131117,    0,   -1,   -1,   10,    2
  240,20131118,   17,    2,    1,   19,    3
  240,20131119,   63,   30,   10,   10,    3
  240,20131120,   41,   17,    6,   19,    3
  240,20131121,    0,    0,    0,    1,    4
  240,20131122,   10,    2,    1,    7,    2
  240,20131123,    0,   -1,   -1,    3,    4
  240,20131124,    5,    1,    1,   10,    3
  240,20131125,    2,    1,    1,   21,    5
  240,20131126,    5,    2,    1,    3,    3
  240,20131127,   35,    5,    1,   14,    2
  240,20131128,    0,    0,    0,    1,    2
  240,20131129,   28,   33,   14,   24,    1
  240,20131130,   10,    9,    4,   19,    4
  240,20131201,    0,   -1,   -1,   15,    2
  240,20131202,    0,    0,    0,    1,    4
  240,20131203,    0,    0,    0,    1,    4
  240,20131204,   31,   15,    8,   13,    1
  240,20131205,   36,   79,   49,   16,    1
  240,20131206,   29,   29,    7,    2,    2
  240,20131207,    6,    5,    4,   12,    2
  240,20131208,   14,    7,    4,    7,    3
  240,20131209,    3,    1,    1,    5,    4
  240,20131210,    0,    0,    0,    1,    5
  240,20131211,    0,    0,    0,    1,    5
  240,20131212,    0,    0,    0,    1,    4
  240,20131213,    0,    0,    0,    1,    2
  240,20131214,   41,   43,   15,    2,    3
  240,20131215,   24,   19,   12,    4,    3
  240,20131216,    5,    3,    3,   24,    3
  240,20131217,   45,   36,   21,    1,    1
  240,20131218,    3,    1,    1,   24,    2
  240,20131219,   45,   66,   28,    3,    3
  240,20131220,    0,   -1,   -1,    4,    4
  240,20131221,   94,   98,   30,   18,    1
  240,20131222,   12,   24,   20,   14,    1
  240,20131223,   67,   34,    8,   19,    3
  240,20131224,   48,   68,   23,   15,    0
  240,20131225,   24,   23,   12,    2,    4
  240,20131226,   15,    9,    4,   10,    2
  240,20131227,   82,   59,   21,    8,    1
  240,20131228,    9,    3,    2,    3,    4
  240,20131229,   16,   12,    7,    3,    4
  240,20131230,   18,    9,    5,   17,    3
  240,20131231,   53,   40,   11,   21,    2
  240,20140101,   45,   28,   11,   23,    2
  240,20140102,   20,   16,    7,    4,    3
  240,20140103,   33,   33,    9,    5,    2
  240,20140104,    5,    4,    2,    2,    2
  240,20140105,    0,   -1,   -1,   24,    4
  240,20140106,   50,   63,   25,   19,    4
  240,20140107,    6,    3,    3,   17,    3
  240,20140108,   35,  119,   58,    3,    3
  240,20140109,   39,   55,   28,    3,    1
  240,20140110,    0,   -1,   -1,   18,    4
  240,20140111,   37,   20,   13,   11,    3
  240,20140112,    0,    0,    0,    1,    5
  240,20140113,   16,   14,    9,   12,    4
  240,20140114,   27,   16,   10,   12,    1
  240,20140115,   61,   36,    7,   13,    1
  240,20140116,   40,   35,   13,   13,    1
  240,20140117,   28,   13,    8,   17,    2
  240,20140118,    0,    0,    0,    1,    4
  240,20140119,    2,    1,    1,   13,    2
  240,20140120,   35,    5,    2,   22,    1
  240,20140121,   27,    5,    3,   13,    1
  240,20140122,   49,   14,    5,   22,    4
  240,20140123,  104,  124,   41,   18,    1
  240,20140124,   33,   31,    9,    3,    3
  240,20140125,   39,   65,   26,   20,    2
  240,20140126,   74,  101,   34,   18,    3
  240,20140127,   30,   23,    9,    9,    3
  240,20140128,    5,    1,    1,   16,    2
  240,20140129,    0,    0,    0,    1,    4
  240,20140130,    0,   -1,   -1,    7,    3
  240,20140131,   20,    6,    3,   23,    6
  240,20140201,   92,   65,   11,    9,    3
  240,20140202,    0,    0,    0,    1,    6
  240,20140203,    0,    0,    0,    1,    8
  240,20140204,    0,   -1,   -1,    8,    7
  240,20140205,   39,   28,   11,   20,    7
  240,20140206,   69,   69,   30,   19,    5
  240,20140207,  111,  123,   21,   15,    1
  240,20140208,   63,   51,   17,    9,    3
  240,20140209,   14,    9,    6,    9,    2
  240,20140210,   13,    7,    5,   24,    4
  240,20140211,   35,   27,   10,   16,    5
  240,20140212,   30,   35,   14,   19,    8
  240,20140213,   12,   24,   19,   19,    4
  240,20140214,   50,   58,   23,   18,    5
  240,20140215,    5,   15,    8,   24,    7
  240,20140216,    0,    0,    0,    1,    9
  240,20140217,    0,    0,    0,    1,    7
  240,20140218,    7,    3,    2,   23,    4
  240,20140219,    1,    1,    1,    4,    6
  240,20140220,   42,   42,   17,   19,    2
  240,20140221,   25,   21,   11,    9,    9
  240,20140222,   26,   17,    8,    5,    9
  240,20140223,    0,    0,    0,    1,   10
  240,20140224,    0,    0,    0,    1,   12
  240,20140225,   15,   27,   20,   21,    6
  240,20140226,    0,    0,    0,    1,   11
  240,20140227,   35,   29,   12,   14,    4
  240,20140228,   22,   13,    7,   23,    8
  240,20140301,   48,   27,    9,    2,    7
  240,20140302,    5,    4,    3,    2,   14
  240,20140303,   28,    8,    3,    9,    4
  240,20140304,    0,    0,    0,    1,   11
  240,20140305,    0,    0,    0,    1,   15
  240,20140306,    0,    0,    0,    1,    9
  240,20140307,    0,   -1,   -1,   15,    8
  240,20140308,    0,    0,    0,    1,   18
  240,20140309,    0,    0,    0,    1,   21
  240,20140310,    0,    0,    0,    1,   19
  240,20140311,    0,    0,    0,    1,   14
  240,20140312,    0,    0,    0,    1,   20
  240,20140313,    0,    0,    0,    1,   19
  240,20140314,    0,    0,    0,    1,   12
  240,20140315,    0,    0,    0,    1,   13
  240,20140316,    0,    0,    0,    1,   17
  240,20140317,    0,    0,    0,    1,    8
  240,20140318,   15,   21,   17,   18,    7
  240,20140319,    0,   -1,   -1,    7,   19
  240,20140320,    0,    0,    0,    1,   25
  240,20140321,  100,  211,   26,    8,   11
  240,20140322,    2,    1,    1,    9,   12
  240,20140323,   17,   39,   16,    6,   14
  240,20140324,    9,   16,   15,    1,   20
  240,20140325,    0,    0,    0,    1,   18
  240,20140326,    4,    2,    2,   11,   12
  240,20140327,    3,    1,    1,    7,   21
  240,20140328,    0,    0,    0,    1,   26
  240,20140329,    0,    0,    0,    1,   24
  240,20140330,    0,    0,    0,    1,   21
  240,20140331,    0,    0,    0,    1,   23
  240,20140401,    0,    0,    0,    1,   24
  240,20140402,    0,    0,    0,    1,   22
  240,20140403,    0,    0,    0,    1,   26
  240,20140404,    0,    0,    0,    1,    6
  240,20140405,    0,    0,    0,    1,   24
  240,20140406,   15,    6,    3,    8,    7
  240,20140407,   36,  148,   51,   17,   19
  240,20140408,   24,   69,   49,    1,   17
  240,20140409,    0,    0,    0,    1,   28
  240,20140410,    0,    0,    0,    1,   14
  240,20140411,    0,    0,    0,    1,   21
  240,20140412,    0,    0,    0,    1,   23
  240,20140413,    0,   -1,   -1,    2,   24
  240,20140414,   10,    8,    3,   23,   19
  240,20140415,    0,   -1,   -1,    1,   17
  240,20140416,    0,    0,    0,    1,   32
  240,20140417,   15,   16,   11,   19,   24
  240,20140418,   13,    9,    3,    3,   16
  240,20140419,    7,    3,    3,    3,   29
  240,20140420,    0,    0,    0,    1,   32
  240,20140421,    9,    5,    3,   11,   13
  240,20140422,    0,    0,    0,    1,   27
  240,20140423,    0,    0,    0,    1,   33
  240,20140424,    7,   83,   83,   17,   21
  240,20140425,    5,   12,   12,    4,   34
  240,20140426,    0,    0,    0,    1,   25
  240,20140427,   51,   20,    6,   12,   14
  240,20140428,    0,   -1,   -1,    1,   17
  240,20140429,   12,   12,   11,   11,   17
  240,20140430,    0,    0,    0,    1,   17
  240,20140501,   13,   27,   26,    4,   22
  240,20140502,    0,   -1,   -1,    1,   14
  240,20140503,    0,    0,    0,    1,   27
  240,20140504,    0,    0,    0,    1,   25
  240,20140505,    0,    0,    0,    1,   37
  240,20140506,    1,    1,    1,   15,   24
  240,20140507,    3,    4,    2,   23,   29
  240,20140508,   81,  166,   58,   21,   11
  240,20140509,    7,   31,   30,   17,   26
  240,20140510,   66,   60,   17,   11,   11
  240,20140511,  125,  136,   24,   19,   11
  240,20140512,   15,   15,    8,    8,   24
  240,20140513,    0,    0,    0,    1,   35
  240,20140514,    0,    0,    0,    1,   30
  240,20140515,    0,    0,    0,    1,   38
  240,20140516,    0,    0,    0,    1,   42
  240,20140517,    0,    0,    0,    1,   44
  240,20140518,    0,    0,    0,    1,   46
  240,20140519,    0,    0,    0,    1,   43
  240,20140520,    9,   66,   41,   24,   42
  240,20140521,   18,   31,   17,    1,   24
  240,20140522,    6,   12,    9,    1,   40
  240,20140523,    0,    0,    0,    1,   33
  240,20140524,    0,    0,    0,    1,   32
  240,20140525,    0,    0,    0,    1,   33
  240,20140526,   49,  141,   68,   15,   17
  240,20140527,   89,   98,   22,   14,   12
  240,20140528,  101,   46,    9,   20,    5
  240,20140529,   13,    2,    1,    2,    9
  240,20140530,    0,    0,    0,    1,   44
  240,20140531,    0,    0,    0,    1,   39
  240,20140601,    0,    0,    0,    1,   41
  240,20140602,    0,    0,    0,    1,   31
  240,20140603,    4,    1,    1,   20,   33
  240,20140604,   51,   38,    7,   14,   18
  240,20140605,    2,    4,    4,   12,   24
  240,20140606,    0,    0,    0,    1,   49
  240,20140607,    0,    0,    0,    1,   36
  240,20140608,   11,    9,    6,    1,   38
  240,20140609,    0,   -1,   -1,    1,   34
  240,20140610,   40,   71,   37,    4,   31
  240,20140611,    0,    0,    0,    1,   51
  240,20140612,    0,    0,    0,    1,   44
  240,20140613,    0,    0,    0,    1,   51
  240,20140614,    0,    0,    0,    1,   26
  240,20140615,    0,    0,    0,    1,   34
  240,20140616,    0,    0,    0,    1,   22
  240,20140617,    0,    0,    0,    1,   27
  240,20140618,    3,    1,    1,    4,   33
  240,20140619,   11,    8,    4,   14,   11
  240,20140620,    7,    8,    6,    8,   23
  240,20140621,    0,    0,    0,    1,   42
  240,20140622,    0,    0,    0,    1,   45
  240,20140623,    0,    0,    0,    1,   35
  240,20140624,    0,    0,    0,    1,   35
  240,20140625,    0,    0,    0,    1,   29
  240,20140626,    0,    0,    0,    1,   41
  240,20140627,   15,    8,    4,    7,   25
  240,20140628,    0,    0,    0,    1,   33
  240,20140629,    4,    3,    3,   23,   42
  240,20140630,   33,   47,   19,    9,   32
  240,20140701,    0,    0,    0,    1,   48
  240,20140702,    0,    0,    0,    1,   40
  240,20140703,    0,    0,    0,    1,   51
  240,20140704,    0,   -1,   -1,    1,   40
  240,20140705,   33,   68,   23,    9,   26
  240,20140706,   38,   77,   25,   17,   18
  240,20140707,    4,   22,   22,   22,   32
  240,20140708,  168,  158,   19,    5,    7
  240,20140709,   65,   27,    4,    6,    6
  240,20140710,    0,    0,    0,    1,   45
  240,20140711,    9,   32,   32,    2,   36
  240,20140712,    0,    0,    0,    1,   39
  240,20140713,    2,    1,    1,   15,   32
  240,20140714,    0,    0,    0,    1,   28
  240,20140715,    0,    0,    0,    1,   21
  240,20140716,    0,    0,    0,    1,   48
  240,20140717,    0,    0,    0,    1,   44
  240,20140718,    0,    0,    0,    1,   51
  240,20140719,    2,    1,    1,   24,   43
  240,20140720,    5,   10,    9,    7,   23
  240,20140721,   49,   64,   43,   15,   12
  240,20140722,    5,   12,   12,    1,   52
  240,20140723,    0,    0,    0,    1,   53
  240,20140724,    0,    0,    0,    1,   47
  240,20140725,   11,   12,    9,   18,   16
  240,20140726,   12,   21,   10,   14,   29
  240,20140727,    9,  147,  113,   22,   36
  240,20140728,   76,  605,  126,    8,   23
  240,20140729,    0,    0,    0,    1,   30
  240,20140730,    0,    0,    0,    1,   39
  240,20140731,    0,    0,    0,    1,   40
  240,20140801,    0,    0,    0,    1,   36
  240,20140802,    0,    0,    0,    1,   30
  240,20140803,    0,   -1,   -1,    1,   42
  240,20140804,   17,   84,   73,    2,   44
  240,20140805,    0,    0,    0,    1,   38
  240,20140806,   35,   18,    6,   16,   12
  240,20140807,    0,    0,    0,    1,   32
  240,20140808,   25,   41,   18,   16,   19
  240,20140809,   21,   35,   22,    5,   38
  240,20140810,   22,   40,   17,   14,   15
  240,20140811,   26,  160,   80,   24,   37
  240,20140812,   56,  161,   37,    7,   31
  240,20140813,    3,   39,   39,   24,   39
  240,20140814,   27,   68,   27,   21,   31
  240,20140815,   24,   51,   36,   10,   28
  240,20140816,    1,    1,    1,    7,   22
  240,20140817,   33,  149,   43,   16,    9
  240,20140818,   48,   87,   24,   15,   21
  240,20140819,   43,   54,   16,   14,   21
  240,20140820,   15,   28,   13,   13,   19
  240,20140821,   17,   50,   27,   23,   22
  240,20140822,   58,  232,   93,   13,   12
  240,20140823,   19,   73,   22,    7,   23
  240,20140824,   13,   10,    3,    8,   27
  240,20140825,   84,   35,    9,   23,    9
  240,20140826,   67,   81,   28,    2,   15
  240,20140827,    0,    0,    0,    1,   35
  240,20140828,    6,    4,    3,   18,   16
  240,20140829,    3,    1,    1,   24,   31
  240,20140830,   38,   44,   11,    7,   18
  240,20140831,    6,   13,    6,    5,   21
  240,20140901,    5,    4,    4,   18,   26
  240,20140902,    0,    0,    0,    1,   31
  240,20140903,    0,    0,    0,    1,   34
  240,20140904,    0,    0,    0,    1,   31
  240,20140905,    0,    0,    0,    1,   15
  240,20140906,    0,    0,    0,    1,   13
  240,20140907,    0,    0,    0,    1,   23
  240,20140908,    0,    0,    0,    1,   29
  240,20140909,    5,    2,    2,    7,   12
  240,20140910,    0,    0,    0,    1,   19
  240,20140911,    0,    0,    0,    1,   24
  240,20140912,    0,    0,    0,    1,   29
  240,20140913,    0,    0,    0,    1,   25
  240,20140914,    0,    0,    0,    1,   23
  240,20140915,    0,    0,    0,    1,   28
  240,20140916,    0,    0,    0,    1,   24
  240,20140917,    0,    0,    0,    1,   29
  240,20140918,    0,    0,    0,    1,   28
  240,20140919,    0,    0,    0,    1,   24
  240,20140920,    0,    0,    0,    1,   19
  240,20140921,    6,    6,    5,    2,   21
  240,20140922,    0,   -1,   -1,    1,   20
  240,20140923,    0,    0,    0,    1,   13
  240,20140924,   32,  108,   52,   15,    8
  240,20140925,    0,    0,    0,    1,   17
  240,20140926,    5,    1,    1,    6,   10
  240,20140927,    0,    0,    0,    1,   18
  240,20140928,    0,    0,    0,    1,   19
  240,20140929,   19,    7,    4,   17,   10
  240,20140930,    0,   -1,   -1,    1,   12
  240,20141001,    0,    0,    0,    1,   12
  240,20141002,    0,    0,    0,    1,   10
  240,20141003,    0,    0,    0,    1,   22
  240,20141004,   34,  110,   53,   20,   18
  240,20141005,    0,    0,    0,    1,   14
  240,20141006,    8,    2,    2,   24,    4
  240,20141007,   40,   72,   18,   20,   12
  240,20141008,   39,   43,   18,   21,    5
  240,20141009,    8,    6,    5,   22,   16
  240,20141010,    0,    0,    0,    1,   16
  240,20141011,   26,   34,   26,   13,    7
  240,20141012,   28,   26,   11,   21,   15
  240,20141013,   16,   23,   11,    1,    6
  240,20141014,   14,   11,    8,   10,    3
  240,20141015,   31,   13,    6,   22,   16
  240,20141016,   27,   32,   12,    8,   11
  240,20141017,    0,    0,    0,    1,   13
  240,20141018,    0,    0,    0,    1,   15
  240,20141019,    0,   -1,   -1,   11,    8
  240,20141020,   24,  106,   74,   22,   12
  240,20141021,  115,  208,   29,   12,    4
  240,20141022,   44,   44,   11,    3,    8
  240,20141023,    0,   -1,   -1,    7,    5
  240,20141024,   92,   76,   18,   11,    2
  240,20141025,    3,    8,    8,    3,    6
  240,20141026,    0,    0,    0,    1,    5
  240,20141027,    0,    0,    0,    1,   12
  240,20141028,    0,    0,    0,    1,    4
  240,20141029,    3,    1,    1,   24,    2
  240,20141030,    2,    1,    1,   10,    4
  240,20141031,    0,    0,    0,    1,    7
  240,20141101,    0,    0,    0,    1,   12
  240,20141102,   19,   14,    7,   22,   10
  240,20141103,   75,   85,   28,   16,    3
  240,20141104,   10,   12,   11,    1,    6
  240,20141105,    0,    0,    0,    1,    4
  240,20141106,    0,   -1,   -1,   19,    2
  240,20141107,   16,   14,    9,   12,    3
  240,20141108,    0,   -1,   -1,    1,    9
  240,20141109,    0,   -1,   -1,    3,    8
  240,20141110,    1,    1,    1,    5,    9
  240,20141111,    0,    0,    0,    1,    8
  240,20141112,   10,    5,    4,   11,    3
  240,20141113,    0,    0,    0,    1,    8
  240,20141114,   30,   29,   16,   19,    3
  240,20141115,   70,   95,   34,    6,    1
  240,20141116,  168,  100,    9,    8,    2
  240,20141117,    1,    1,    1,    5,    5
  240,20141118,    0,   -1,   -1,   11,    1
  240,20141119,    0,    0,    0,    1,    1
  240,20141120,    0,    0,    0,    1,    2
  240,20141121,    0,    0,    0,    1,    6
  240,20141122,    2,    1,    1,    6,    6
  240,20141123,   47,   41,   16,   24,    5
  240,20141124,   17,   17,   10,    2,    5
  240,20141125,    0,    0,    0,    1,    4
  240,20141126,    6,    2,    2,   21,    3
  240,20141127,   31,   10,    3,   17,    2
  240,20141128,    0,    0,    0,    1,    3
  240,20141129,    0,    0,    0,    1,    5
  240,20141130,   18,   31,   17,   17,    1
  240,20141201,    0,    0,    0,    1,    1
  240,20141202,    0,    0,    0,    1,    1
  240,20141203,    0,    0,    0,    1,    1
  240,20141204,    0,   -1,   -1,   15,    1
  240,20141205,    4,    1,    1,   20,    2
  240,20141206,   21,   18,   10,    2,    4
  240,20141207,   31,   48,   19,   16,    1
  240,20141208,   22,   35,   13,   15,    3
  240,20141209,    0,   -1,   -1,    1,    3
  240,20141210,   56,   54,   16,    7,    5
  240,20141211,   51,   34,    8,   23,    2
  240,20141212,  131,  171,   26,    4,    1
  240,20141213,    0,   -1,   -1,   14,    2
  240,20141214,   11,    4,    2,   23,    4
  240,20141215,   51,   33,    7,    8,    3
